time	cell	Mb	Bc	Bcp	Bn	Cc	Mc	Ccp	Mp	Pc	Pcp	PCc	PCcp	PCn	Bnp	PCnp	In	Mr	Rc	Rn	parameter_0000096	parameter_0000097	vmP	kdmp	vsC	vmC	kdmc	vsB	vmB	kdmb	ksP	V1P	V2P	k4	k3	kdn	ksC	V1C	V2C	kdnC	KmB	Kp	Kdp	VdPC	vdCC	Kd	V1PC	V2PC	k2	k1	V3PC	V4PC	k7	k8	vdPCC	vdPCN	ksB	V1B	V2B	k5	k6	vdBC	V3B	V4B	vdBN	vdIN	vsR	KAR	vmR	kmR	kdmr	ksR	k9	k10	vdRC	vdRN	KAP	KAC	KmP	KmC	h	m	n	reaction_0	reaction_1	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_8	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13	reaction_14	reaction_15	reaction_16	reaction_17	reaction_18	reaction_19	reaction_20	reaction_21	reaction_22	reaction_23	reaction_24	reaction_25	reaction_26	reaction_27	reaction_28	reaction_29	reaction_30	reaction_31	reaction_32	reaction_33	reaction_34	reaction_35	reaction_36	reaction_37	reaction_38	reaction_39	reaction_40	reaction_41	reaction_42	reaction_43	reaction_44	reaction_45	reaction_46	reaction_47	reaction_48	reaction_49	reaction_50	reaction_51	reaction_52	reaction_53	reaction_54	reaction_55	reaction_56
38.0	1.0	10.715418578017577	3.6910691436786984	0.14459028923199455	2.0776275950318555	83.62061396693036	1.988471844970905	0.7375798463091295	3.17118050438806	0.06540638650878194	0.04100965798385984	2.463834592693283	7.036664588398935	0.5762297682996628	0.09780505643595357	1.4283687525028301	0.6154865644403429	1.3795255731481744	0.2693509635825749	0.07468778263062388	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7900148231873747	3.4289339449656246	0.21430837156035154	1.100153445282912	2.1218042769302166	6.363109903906896	0.0397694368994181	1.185734984026754	0.9952118755062365	2.2152478839611174	3.8054166052656715	0.4088823699876643	0.586053357895641	3.389923920700844	1.7041743243080805	1.3427532777409337	1.7405757668347617	0.028567375050056604	0.002891805784639891	0.0019561011287190714	2.0306438936310243	0.8740522215084943	0.06342361008776119	1.0740935548101231	1.2532181360197825	1.6650578060258672	2.009862956084921	0.001308127730175639	1.6724122793386074	8.201931596771968E-4	0.014751596926182591	0.1407332917679787	0.04927669185386566	1.1569963010545041	0.07382138287357397	0.975664287326876	0.9432652106664485	0.7375853186398611	0.012309731288806858	1.0756886461862665	0.04155255190063711	0.11823060489114534	0.19778070024741037	0.1761216795173239	0.17449723048851248	0.1869141527741598	0.011524595365993255	0.19719757041230282	1.476831922640745	0.02759051146296349	1.2403535809447401	2.3451934743518965	0.18560565781381036	2.081570622636602	0.005387019271651498	0.15946670501237642	0.0014937556526124776
39.0	1.0	11.030117947968636	3.9353303099747015	0.1477264917823003	2.3245376302674203	84.33768271221209	2.307459099543542	0.7373391680180641	3.326243393244214	0.06804841725238052	0.04289942377894186	2.5795475237657857	7.070360629168832	0.5565238086642377	0.10310265813158184	0.9668473336024029	0.64215988103768	1.5797174297786307	0.34689438640018894	0.10237847871285113	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7813292593948495	3.5296377433499635	0.22060235895937272	1.1149755406642283	2.218449195872793	7.383869118539335	0.04614918199087084	1.1858548405501692	0.9951179585723633	2.2500904452889614	3.9914920718930564	0.4253668298446402	0.6082265893506255	3.559417649133276	1.7266300379518515	1.3430150000614876	1.8410284955469334	0.01933694667204806	0.002954529835646006	0.0020620531626316368	2.0625829081815477	0.8548075449397409	0.06652486786488428	1.1652285591722302	1.2545061562472841	1.70452000544168	2.017993463640748	0.0013609683450476104	1.6867536542442418	8.579884755788372E-4	0.014746783360361282	0.14140721258337663	0.051590950475315714	1.0684683395861998	0.07870660619949403	0.9898442095367225	0.9771253303969082	0.7673181214641864	0.0128431976207536	1.090532329320438	0.04649075260534841	0.1192658005362793	0.2030552609799639	0.17611481611765648	0.1801242691305953	0.1812531752481713	0.011130476173284753	0.19721074001234468	1.5000602968593075	0.03159434859557261	1.2767215409769042	2.685519630623672	0.2365641176350107	2.359481442797052	0.006937887728003779	0.2035466291146478	0.0020475695742570225
40.0	1.0	11.326071742926533	4.1636838095287745	0.1504318628601974	2.541706724801587	85.84865799722094	2.6120535459004084	0.737337411621003	3.4983453484293077	0.07054201933077317	0.044716557404309125	2.7353819194412075	7.128301359608637	0.55584687190693	0.10727279861669997	0.6192317086879301	0.7323507325722508	1.7635140549239066	0.4346846003086102	0.1372234077657335	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7667319712030773	3.624342957736491	0.22652143485853068	1.1275655432922156	2.3142643577023847	8.358571346881307	0.05224107091800817	1.1861009181564146	0.9951172730349289	2.2733188553432715	4.198014418115169	0.44104726596097793	0.629054299242683	3.7505973857922323	1.7546769477197341	1.3434594829063142	1.9659667867901942	0.012384634173758602	0.0030086372572039484	0.0021454559723339994	2.083875617397999	0.8541378265513642	0.06996690696858615	1.2663295857713204	1.2556543733144325	1.7344004720338224	2.0262401284093556	0.0014108403866154634	1.716973159944419	8.943311480861825E-4	0.01474674823242006	0.14256602719217273	0.05470763838882415	0.9430967012664424	0.08327367619057549	1.0019175502259328	1.0030111536125443	0.7901789585338242	0.014647014651445016	1.1350417403162871	0.050834134496031746	0.12013795779986304	0.2070176102848394	0.17611476601614878	0.1853964392452206	0.17219254969099554	0.0111169374381386	0.19723309820592724	1.5155459035621812	0.03527028109847813	1.3041849584737228	2.997973893370641	0.2928583171405948	2.6033106458941386	0.008693692006172205	0.25108153923773174	0.00274446815531467
41.0	1.0	11.596345772917417	4.37279523877097	0.15274256370875117	2.7256255378978276	88.07540507943976	2.9019356825072125	0.7375812010302071	3.678080498883699	0.07268970311745739	0.04630812786659034	2.9211030326033836	7.213755459481275	0.5685143423451668	0.11050538643233865	0.4234635811793086	0.8737860935954347	1.9323557653774617	0.5333177857113818	0.18119795280779283	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7427798357935975	3.7108306473335735	0.23192691545834834	1.1381569780072511	2.407985975857645	9.28619418402308	0.05803871365014425	1.1864483502598162	0.9952124040190928	2.2890748279622946	4.413696598660438	0.4546460856011481	0.6469155568194072	3.953298824698066	1.7851956569625755	1.3441025194039258	2.1094766891446404	0.008469271623586173	0.0030548512741750233	0.002210107728646773	2.0983185922987704	0.8665747811456185	0.07356160997767398	1.3747999914380882	1.2566534668270453	1.7577178731135832	2.0340908384872547	0.0014537940623491478	1.7615081015887952	9.261625573318068E-4	0.014751624020604141	0.1442751091896255	0.058422060652067676	0.8194593744230173	0.08745590477541941	1.0121153340931093	1.0225773498180613	0.8075805342731062	0.017475721871908694	1.191066888065007	0.05451251075795655	0.12086809713995356	0.20998110937718484	0.17612171813861102	0.18990658362664292	0.16179294850858184	0.011370286846903338	0.19726542675499595	1.5260498853081967	0.03864711530754923	1.325599323439225	3.285004801141685	0.3541750474459883	2.8159704465288113	0.010666355714227636	0.30124476091471586	0.003623959056155857
42.0	1.0	11.829994838910928	4.558094311269707	0.1546764301480676	2.872194286963353	90.94921640255366	3.177250559518498	0.7380544055676638	3.8596652923184354	0.0743856697210001	0.04758509306213274	3.127786196982327	7.327215689413444	0.5927676758998952	0.1129228405534735	0.3527831556060681	1.0661138094728302	2.087494641300496	0.6431862660737971	0.23674716207482457	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7044660116597206	3.785598348451497	0.23659989677821855	1.1468770439157765	2.4975977342304247	10.167201790459195	0.06354501119036997	1.1868718703818255	0.9953969293446412	2.2996457404279353	4.631598350782122	0.4654667868116271	0.6609699196639764	4.161140219370366	1.8159349601190022	1.3449340339774372	2.2651218872259036	0.007055663112121362	0.0030935286029613518	0.00225845681106947	2.1080085953922745	0.8898368684862161	0.07719330584636871	1.4893211703216573	1.2574815846736445	1.7763645608017793	2.041333387756268	0.001487713394420002	1.8189843280510731	9.517018612426548E-4	0.014761088111353276	0.1465443137882689	0.06255572393964653	0.7566010452428779	0.09116188622539415	1.020570365376295	1.036841298865719	0.8204160399709106	0.021322276189456604	1.248638351598812	0.057443885739267064	0.12146897933047003	0.2121385197754095	0.17613520092833018	0.1934548757255569	0.1558287454990917	0.011855353517997904	0.1973072008628338	1.5330971602852903	0.04174989282600992	1.3427130135784335	3.548740890210843	0.4198501480291079	3.0004885275792175	0.012863725321475943	0.35286209791539974	0.004734943241496491
43.0	1.0	12.010549074019128	4.713150209659062	0.15623074509123835	2.9761274373364155	94.40860557045396	3.4381704848759096	0.7387269307926126	4.039245958003511	0.0755920685891827	0.048509132460756686	3.3489180355741857	7.467451133831733	0.6282457145083178	0.11458352290145467	0.3461681513286615	1.3143807856011043	2.2298914869738096	0.7644028716462092	0.3067428049033012	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.6452011358452363	3.843375703686121	0.24021098148038256	1.1537396381683844	2.580069192792684	11.002145551602911	0.0687634096975182	1.1873478489715226	0.9956588901767337	2.3062635735071706	4.847095149604214	0.47324742741180403	0.6709404400521616	4.369666215923006	1.845592321077596	1.3459282082676185	2.4278361426560218	0.006923363026573231	0.003124614901824767	0.0022916704580290934	2.1140749423815737	0.9226211832371848	0.08078491916007023	1.6068631512170042	1.2581001616529124	1.7915673618062684	2.047899841035131	0.001511841371783654	1.8881721114090793	9.701826492151338E-4	0.014774538615852253	0.14934902267663466	0.06697836071148372	0.7500143900060857	0.09426300419318125	1.0273140079149743	1.0463197066987746	0.8291467212653131	0.026287615712022087	1.3026723779908747	0.05952254874672831	0.12194535439968994	0.21359239768670593	0.1761543366908469	0.19598444212947705	0.1551738510683893	0.012564914290166356	0.19735710219381714	1.5375090490047807	0.044597829739476194	1.3566439515964814	3.790815527855476	0.4888251753556469	3.159868058267747	0.015288057432924185	0.404445247540678	0.006134856098066024
44.0	1.0	12.114936995388184	4.8293675363564175	0.15738031277274092	3.032605888746413	98.3975101499526	3.684705781197418	0.7395616545379219	4.213990160275217	0.07631325098043615	0.049075973473478786	3.579554336008945	7.632326638637674	0.6747528296493913	0.11551231517329871	0.36678323501863896	1.6227526062851019	2.3601940411290907	0.8967445178738245	0.39433098086320634	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.5577713492776613	3.876779838524219	0.24229873990776368	1.158644165731607	2.6504516735865686	11.791058499831738	0.07369411562394836	1.187855559645943	0.9959835588715638	2.3095922088440632	5.05678819233026	0.47799998421405243	0.6768901782811395	4.575405375935099	1.8734769619802645	1.3470521047438695	2.5937423369474	0.007335664700372779	0.0031476062554548186	0.0023102463034659743	2.117126191440392	0.9635008566347919	0.08427980320550434	1.721708883386029	1.2584496509897236	1.804147460587606	2.053787895727323	0.001526265019608723	1.9679502029990519	9.815194694695758E-4	0.014791233090758438	0.1526465327727535	0.0715910867201789	0.770110137834735	0.09658735072712835	1.0322721051459336	1.051265798446808	0.8339992170276954	0.03245505212570204	1.3503578991748737	0.060652117774928266	0.12229397895844737	0.2143957575332295	0.17617804494536188	0.19752065606551789	0.15715355972627984	0.013495056592987827	0.1974134563974494	1.5397281392293758	0.04720388082258181	1.3681322434352479	4.012329869919454	0.559663221953777	3.2970076902084706	0.01793489035747649	0.45434352403283645	0.007886619617264126
45.0	1.0	12.114168771694272	4.8959752136680725	0.15807592863906875	3.0367878719492176	102.86379566294455	3.9165833809978268	0.7405195722060363	4.381537410889645	0.07657736710405816	0.04930183977012636	3.8157583225067984	7.81929999382497	0.7331517205909415	0.11569714164685332	0.4022053430277467	1.99148488056626	2.4787171979321023	1.0396006267905689	0.5026350108348765	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.436962887985715	3.876534006942167	0.24228337543388545	1.1613680252776457	2.702065022154771	12.533066819193046	0.07833166761995654	1.1883777570534813	0.9963555023673935	2.3098316912640153	5.257844893067573	0.47988941406304514	0.6790671471042271	4.775327584755786	1.8992698019039724	1.348271402667788	2.7593459697690625	0.008044106860554933	0.003161518572781375	0.0023139428329370664	2.117345716992014	1.0117369914226817	0.0876307482177929	1.8281292772760207	1.258447100283945	1.814668238885016	2.059020671614247	0.0015315473420811632	2.057275913258891	9.860367954025273E-4	0.014810391444120725	0.1563859998764994	0.07631516645013597	0.801884357374643	0.09791950427336145	1.035260218379351	1.0516265397519005	0.8349622601817747	0.0398296976113252	1.3905288382782675	0.06073575743898436	0.12250342716785906	0.21455479801633462	0.1762051941901748	0.19812953348478873	0.16017565269333464	0.01466303441181883	0.19747452426153894	1.5398877941760103	0.04957434395864205	1.3776787520289464	4.213819236484574	0.6306264970985045	3.4146316942516877	0.020792012535811377	0.5009848850844927	0.010052700216697531
46.0	1.0	11.977424557759981	4.900258730251182	0.15823920500950273	2.9826193769591707	107.75777083556018	4.133019587921385	0.7415632504107682	4.539493920981923	0.07642194158147225	0.04921286078264955	4.054312587966488	8.025719692853317	0.8058024087433104	0.11506443909289421	0.45019072059136234	2.4156706685476417	2.585323762970216	1.1918170771360148	0.6342837208197576	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.283591007521739	3.832775858483194	0.23954849115519963	1.1615410932158565	2.727159233417278	13.225662681348433	0.08266039175842771	1.1889007158291232	0.9967599664884856	2.306655327643748	5.4473927051783075	0.4791453736440449	0.6777861857735751	4.966321419009288	1.9228753247889296	1.349553910593396	2.921129106875867	0.009003814411827247	0.0031647841001900545	0.0023012887818578843	2.1144340503401025	1.0674043547195309	0.09078987841963847	1.9202677446086434	1.257988029127272	1.823517197646428	2.063622103720695	0.001528438831629445	2.1551554167112035	9.84257215652991E-4	0.014831265008215364	0.16051439385706634	0.08108625175932976	0.8401423685047433	0.09800517460502364	1.0359602797815253	1.0468953623061092	0.8316619897216154	0.04831341337095284	1.4232480817503887	0.059652387539183414	0.12255242576639734	0.21400923291310595	0.1762347037014295	0.19788988908001157	0.1636489688911813	0.01611604817486621	0.19753867955627485	1.5377702184291653	0.051706475259404326	1.3856178924582578	4.395050397049367	0.6997401733809088	3.515173019379741	0.023836341542720296	0.5431187179528081	0.012685674416395152
47.0	1.0	11.679817233909802	4.828955304934759	0.1577604012502586	2.863268045463815	113.03033637689826	4.332337216135733	0.7426588567940905	4.684849747217589	0.07588138952383447	0.0488358795007021	4.292371613899359	8.248988665336544	0.8968628734083575	0.11346374779489979	0.5124443621296119	2.8838011863893	2.6791835693005437	1.3513468598320155	0.7907746365070243	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.107471136681059	3.7375415148511366	0.23359634467819604	1.1586271142798843	2.7178570257622807	13.863479091634346	0.08664674432271467	1.1894139005307036	0.9971836835574459	2.299045417167014	5.621819696661107	0.475988853382993	0.6733282839345509	5.14457054054062	1.9443128236482619	1.3508713818158435	3.0751521417561447	0.010248887242592238	0.0031552080250051716	0.0022692749558979957	2.1074582990697635	1.131174992302314	0.09369699494435178	1.9911985693151486	1.2569529910982191	1.8309503394491287	2.0675988177239657	0.0015176277904766894	2.260606727537965	9.76717590014042E-4	0.01485317713588181	0.1649797733067309	0.08584743227798718	0.8830415231154056	0.09657910609869517	1.033905952673333	1.0360035067482194	0.8232674453324786	0.057676023727786005	1.4492368172824386	0.0572653609092763	0.12240856274668012	0.21261455205765056	0.17626560281334924	0.1968713982053167	0.16734397238884635	0.01793725746816715	0.19760450028120938	1.5326969447780097	0.053583671386010875	1.3921526971042588	4.5546120678109245	0.7647676332628026	3.600652490334903	0.027026937196640313	0.579972881686588	0.015815492730140487
48.0	1.0	11.210782825750766	4.671152790725475	0.15649788113268684	2.6735511668614818	118.63032368305574	4.511327686777977	0.7437773688400862	4.815328230171826	0.07497929269496346	0.048188194899546594	4.526962730156682	8.486629005410242	1.0127213628403275	0.11065919314952388	0.5929204903805644	3.376103134144144	2.7583484704737993	1.5146041879411112	0.9716904161053223	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	0.9258391214830853	3.587450504240245	0.22421565651501532	1.1519178975945752	2.667501765835787	14.436248597689527	0.09022655373555954	1.189909419122589	0.9976153416061017	2.856151057535699	5.778393876206191	0.47054973447829485	0.6658788144564084	5.305069117481401	1.9636334243061802	1.352200098611038	3.216481638989215	0.011858409807611287	0.0031299576226537368	0.0022131838629904778	2.0945107755261794	1.2039954178703713	0.09630656460343652	2.032341754498479	1.2552140447544393	1.837111255648097	2.0709760214198747	0.0014995858538992693	2.3726064736611145	9.637638979909319E-4	0.014875547376801723	0.16973258010820483	0.09053925460313364	0.9296333721482916	0.09342305581450949	1.0284683955884482	1.0172359246735758	0.8084016746404513	0.06752206268288288	1.4694269495483696	0.05347102333722964	0.12202664633454043	0.21011984617443977	0.1762970651518026	0.195109448221077	0.1711366595768937	0.02025442725680655	0.19767079723749584	1.5232805640190394	0.055166969409475984	1.3973624487661458	4.689192399805458	0.82300718391076	3.67256863575428	0.030292083758822225	0.6112748221103815	0.019433808322106446
49.0	1.0	10.578388939569045	4.420449350497916	0.1542740310700637	2.395922833544552	124.19370405467157	4.663713401099924	0.744887297747028	5.475194571410838	0.08101579907639532	0.05220429021622101	4.991678820258629	8.742322032648811	1.199544762020899	0.1061228805476738	0.7023588886004457	3.8828502799711	2.818685345595998	1.675199665289188	1.1735760063532943	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	0.7571676510033841	3.3850844606620947	0.21156777879138092	1.1404564367912566	2.5779903469805117	14.92388288351976	0.0932742680219985	1.1903578046840042	0.998042773698562	2.822963770142257	6.570233485693005	0.5039535055810538	0.7154925179507301	6.052650211293809	1.9974442659642304	1.3535517537991324	3.513525151398544	0.014047177772008914	0.0030854806214012744	0.002122457610953476	2.0701734314376554	1.3053044664630924	0.10950389142821676	2.0974466291904177	1.2526342159252728	1.8420131755825226	2.085718136101038	0.0016203159815279065	2.4838740810934317	0.0010440858043244202	0.014897745954940561	0.17484644065297622	0.09983357640517258	0.980988401682725	0.08840898700995832	1.0188169729182892	0.9859988397995049	0.7839219529165357	0.077657005599422	1.4852457133600019	0.04791845667089104	0.12134470077092095	0.2059410003696874	0.17632820371032695	0.20579297788016251	0.1750734985501488	0.02399089524041798	0.19773815068868186	1.505580677409204	0.05637370691191996	1.4011610545045396	4.7917650875131965	0.8707293296900328	3.731713130982766	0.03350399330578376	0.6371308985995668	0.023471520127065885
50.0	1.0	9.8069511941046	4.065840782697118	0.150759812582867	1.9728371686212385	129.3621825196855	4.771417348318215	0.7459419903305656	6.058397956011995	0.08702243655075675	0.056820340794908	5.725220508352031	9.032025116434458	1.5574983973262964	0.0978912851538155	0.8765665821075338	4.452572564623876	2.847668042761391	1.8193585861747237	1.3877017892619878	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	0.6152339606950085	3.138224382113472	0.196139023882092	1.1223098948995323	2.4635377587091996	15.268535514618288	0.09542834696636429	1.19074007187438	0.9984480937922181	2.746007048174816	7.2700775472143935	0.541418570119375	0.7643167815690767	6.715841652968584	2.041313191715494	1.354993691641448	3.9571770477511063	0.017531331642150677	0.00301519625165734	0.00195782570307631	2.0137385019948653	1.4581620793997	0.12116795912023991	2.182176215388552	1.2490543267905165	1.8453035316787636	2.096200268595023	0.001740448731015135	2.58724365039371	0.00113640681589816	0.014918839806611312	0.18064050232868917	0.11450441016704062	1.0430291269639227	0.08131681565394237	1.0033712525458436	0.927198057404433	0.7380756161772154	0.08905145129247752	1.4990020681487506	0.03945674337242477	0.12024240330220087	0.19786881484493324	0.17635771692550142	0.21739657179760305	0.17952008560764196	0.031149967946525928	0.19780990527894993	1.4645370923599017	0.05695336085522782	1.4029355243290729	4.841035672694365	0.900406153234984	3.777170051066018	0.036387171723494476	0.6577947825101559	0.02775403578523976
51.0	1.0	8.931427744879974	3.6105183843615	0.1454888395259602	1.4606752607648281	134.05439201675435	4.786669816672165	0.7469107613720656	6.501092722862802	0.09175294541310611	0.06063451329640943	6.549941716983174	9.356131946689638	2.154874884681035	0.08457624796381205	1.1449058059884216	5.0290631645017365	2.811817572094796	1.9122095324165354	1.5928620684197363	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	0.5088757012787294	2.858056878361592	0.1786285548975995	1.0949216091565954	2.3041446031832686	15.31734341335093	0.09573339633344331	1.1910617762767175	0.9988196745159498	2.566886416018225	7.801311267435363	0.5716517349473679	0.8023920861668429	7.219931563687042	2.0804633902120693	1.3565043226088074	4.378003419714125	0.022898116119768434	0.002909776790519204	0.0016915249592762411	1.8823833717466985	1.6361608453086123	0.13002185445725606	2.1417598011967023	1.2442743367663842	1.8457584484309257	2.102956770787536	0.0018350589082621223	2.681087840335087	0.0012126902659281887	0.014938215227441312	0.18712263893379277	0.13099883433966347	1.10932361247404	0.07221036768722999	0.9797473692995763	0.8290290163435193	0.6597618683806796	0.10058126329003474	1.509927883160139	0.029213505215296563	0.11852990124267944	0.1832873923851655	0.1763847610489701	0.22648126626881532	0.18393452749292905	0.0430974976936207	0.19788497029094423	1.3690060885430535	0.05623635144189592	1.400735880655083	4.780089872561153	0.8926227985653339	3.8033114943872066	0.038244190648330706	0.6732078771062463	0.031857241368394726
